genus,Species,decimalLongitude,decimalLatitude,country,continent,ecoregion,realm
Tylospilus,Tylospilus acutissimus,-70.82,19.04,Dominican Republic,North America,Hispaniolan pine forests,Neotropic
Tylospilus,Tylospilus acutissimus,-67.03,18.15,Puerto Rico,North America,Puerto Rican moist forests,Neotropic
Tylospilus,Tylospilus acutissimus,-92.33,38.95,United States,North America,Central US forest-grasslands transition,Nearctic
Tylospilus,Tylospilus acutissimus,-92.3,38.99,United States,North America,Central Tallgrass prairie,Nearctic
Tylospilus,Tylospilus acutissimus,-92.44,36.64,United States,North America,Ozark Highlands mixed forests,Nearctic
Tylospilus,Tylospilus acutissimus,-77.95,24.43,Bahamas,North America,Bahamian-Antillean mangroves,Neotropic
Tylospilus,Tylospilus acutissimus,-85.11,10.48,Costa Rica,North America,Central American dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-68.9406,12.1142,Curaçao,South America,Amazon-Orinoco-Southern Caribbean mangroves,Neotropic
Tylospilus,Tylospilus acutissimus,-70.88,19.31,Dominican Republic,North America,Hispaniolan moist forests,Neotropic
Tylospilus,Tylospilus acutissimus,-114.36,29.4,México,North America,Baja California desert,Nearctic
Tylospilus,Tylospilus acutissimus,-114.33,29.54,México,North America,Baja California desert,Nearctic
Tylospilus,Tylospilus acutissimus,-116.56,31.76,México,North America,California coastal sage and chaparral,Nearctic
Tylospilus,Tylospilus acutissimus,-112.03,25.76,México,North America,Baja California desert,Nearctic
Tylospilus,Tylospilus acutissimus,-93.11,16.75,México,North America,Chiapas Depression dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-105.52,26.64,México,North America,Sierra Madre Occidental pine-oak forests,Nearctic
Tylospilus,Tylospilus acutissimus,-108.26,29.88,México,North America,Sierra Madre Occidental pine-oak forests,Nearctic
Tylospilus,Tylospilus acutissimus,-105.2,27.03,México,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-100.68,27.93,México,North America,Tamaulipan mezquital,Nearctic
Tylospilus,Tylospilus acutissimus,-102.14,25.65,México,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-104.63,24.61,México,North America,Meseta Central matorral,Nearctic
Tylospilus,Tylospilus acutissimus,-103.78,25.11,México,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-105.19,23.3,México,North America,Sierra Madre Occidental pine-oak forests,Nearctic
Tylospilus,Tylospilus acutissimus,-100.74,20.91,México,North America,Central Mexican matorral,Nearctic
Tylospilus,Tylospilus acutissimus,-99.5,17.55,México,North America,Sierra Madre del Sur pine-oak forests,Neotropic
Tylospilus,Tylospilus acutissimus,-99.19,21,México,North America,Sierra Madre Oriental pine-oak forests,Nearctic
Tylospilus,Tylospilus acutissimus,-103.25,20.3,México,North America,Bajío dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-103.39,20.66,México,North America,Bajío dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-103.05,19.88,México,North America,Trans-Mexican Volcanic Belt pine-oak forests,Neotropic
Tylospilus,Tylospilus acutissimus,-99.23,18.92,México,North America,Balsas dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-99.31,18.61,México,North America,Balsas dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-105.33,22.48,México,North America,Sinaloan dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-99.56,24.85,México,North America,Tamaulipan matorral,Nearctic
Tylospilus,Tylospilus acutissimus,-100.31,25.67,México,North America,Tamaulipan matorral,Nearctic
Tylospilus,Tylospilus acutissimus,-101,25.41,México,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-96.66,16.72,México,North America,Southern Pacific dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-97.91,18.75,México,North America,Tehuacán Valley matorral,Neotropic
Tylospilus,Tylospilus acutissimus,-99.85,20.85,México,North America,Meseta Central matorral,Nearctic
Tylospilus,Tylospilus acutissimus,-99.66,22.43,México,North America,Meseta Central matorral,Nearctic
Tylospilus,Tylospilus acutissimus,-109,27.06,México,North America,Sinaloan dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-98.33,26.14,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-97.17,18.8,México,North America,Sierra Madre de Oaxaca pine-oak forests,Neotropic
Tylospilus,Tylospilus acutissimus,-88.83,20.75,México,North America,Yucatán dry forests,Neotropic
Tylospilus,Tylospilus acutissimus,-102.87,23.18,México,North America,Meseta Central matorral,Nearctic
Tylospilus,Tylospilus acutissimus,-111.77,35.83,United States,North America,Arizona Mountains forests,Nearctic
Tylospilus,Tylospilus acutissimus,-109.75,31.87,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-109.68,31.68,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-109.14,31.91,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-109.27,31.33,México,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-110.65,31.67,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-110.13,32,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-110.06,31.71,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-110.29,31.96,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-110.78,33.39,United States,North America,Arizona Mountains forests,Nearctic
Tylospilus,Tylospilus acutissimus,-112.49,33.34,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-113.75,35.7,United States,North America,Colorado Plateau shrublands,Nearctic
Tylospilus,Tylospilus acutissimus,-111.78,32.09,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-110.7,32.43,United States,North America,Sierra Madre Occidental pine-oak forests,Nearctic
Tylospilus,Tylospilus acutissimus,-111.9,33.41,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-111.09,32.22,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-111.34,32.9,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-112.46,34.54,United States,North America,Arizona Mountains forests,Nearctic
Tylospilus,Tylospilus acutissimus,-113.9,32.76,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-90.3,35.2,United States,North America,Mississippi lowland forests,Nearctic
Tylospilus,Tylospilus acutissimus,-115.36,33.03,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-114.55,32.78,United States,North America,Sonoran desert,Nearctic
Tylospilus,Tylospilus acutissimus,-117.41,36.51,United States,North America,Mojave desert,Nearctic
Tylospilus,Tylospilus acutissimus,-118.72,35.34,United States,North America,California Central Valley grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-117.39,33.95,United States,North America,California coastal sage and chaparral,Nearctic
Tylospilus,Tylospilus acutissimus,-117.28,34.1,United States,North America,California coastal sage and chaparral,Nearctic
Tylospilus,Tylospilus acutissimus,-117.16,32.71,United States,North America,California coastal sage and chaparral,Nearctic
Tylospilus,Tylospilus acutissimus,-80.33,27.46,United States,North America,Southeast US conifer savannas,Nearctic
Tylospilus,Tylospilus acutissimus,-99.88,37.69,United States,North America,Central-Southern US mixed grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-114.87,37.64,United States,North America,Great Basin shrub steppe,Nearctic
Tylospilus,Tylospilus acutissimus,-108.4,33.91,United States,North America,Arizona Mountains forests,Nearctic
Tylospilus,Tylospilus acutissimus,-104.52,33.39,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-105.85,34.64,United States,North America,Western shortgrass prairie,Nearctic
Tylospilus,Tylospilus acutissimus,-99.41,34.58,United States,North America,Central-Southern US mixed grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-96.88,35.7,United States,North America,Cross-Timbers savanna-woodland,Nearctic
Tylospilus,Tylospilus acutissimus,-96.97,36.07,United States,North America,Central-Southern US mixed grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-99.26,36.42,United States,North America,Central-Southern US mixed grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-98.39,30.26,United States,North America,Edwards Plateau savanna,Nearctic
Tylospilus,Tylospilus acutissimus,-95.43,29.16,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-103.25,29.81,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-103.3,29.26,United States,North America,Sierra Madre Oriental pine-oak forests,Nearctic
Tylospilus,Tylospilus acutissimus,-103.19,29.36,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-103.24,30.2,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-97.12,33.54,United States,North America,Cross-Timbers savanna-woodland,Nearctic
Tylospilus,Tylospilus acutissimus,-98.21,27.03,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-98.18,30.78,United States,North America,Edwards Plateau savanna,Nearctic
Tylospilus,Tylospilus acutissimus,-97.45,26.15,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-102.82,33.6,United States,North America,Western shortgrass prairie,Nearctic
Tylospilus,Tylospilus acutissimus,-96.57,33.18,United States,North America,Texas blackland prairies,Nearctic
Tylospilus,Tylospilus acutissimus,-106.23,31.76,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-101.3,34.07,United States,North America,Western shortgrass prairie,Nearctic
Tylospilus,Tylospilus acutissimus,-102.63,32.74,United States,North America,Western shortgrass prairie,Nearctic
Tylospilus,Tylospilus acutissimus,-98.18,26.39,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-97.99,26.15,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-103.89,30.58,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-103.74,30.77,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-99.35,30.06,United States,North America,Edwards Plateau savanna,Nearctic
Tylospilus,Tylospilus acutissimus,-97.66,27.42,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-101.82,33.61,United States,North America,Western shortgrass prairie,Nearctic
Tylospilus,Tylospilus acutissimus,-97.2,31.55,United States,North America,Texas blackland prairies,Nearctic
Tylospilus,Tylospilus acutissimus,-97.14,31.54,United States,North America,Texas blackland prairies,Nearctic
Tylospilus,Tylospilus acutissimus,-99.82,30.88,United States,North America,Edwards Plateau savanna,Nearctic
Tylospilus,Tylospilus acutissimus,-97.51,27.73,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-102.72,30.78,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-104.24,29.99,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-103.69,31.32,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-97.51,28.04,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-98.73,26.56,United States,North America,Tamaulipan mezquital,Nearctic
Tylospilus,Tylospilus acutissimus,-97.29,32.77,United States,North America,Cross-Timbers savanna-woodland,Nearctic
Tylospilus,Tylospilus acutissimus,-101.15,29.89,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-96.97,28.79,United States,North America,Western Gulf coastal grasslands,Nearctic
Tylospilus,Tylospilus acutissimus,-95.57,30.73,United States,North America,Piney Woods,Nearctic
Tylospilus,Tylospilus acutissimus,-99.33,27.76,United States,North America,Tamaulipan mezquital,Nearctic
Tylospilus,Tylospilus acutissimus,-102.11,30.04,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-104.49,30.58,United States,North America,Chihuahuan desert,Nearctic
Tylospilus,Tylospilus acutissimus,-66.6146,6.6571,Venezuela,South America,Llanos,Neotropic
Tylospilus,Tylospilus acutissimus,-49.68,-3.77,Brazil,South America,Tocantins/Pindare moist forests,Neotropic
Tylospilus,Tylospilus armatusimilis,-57.8296,-34.3823,Uruguay,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus armatusimilis,-57.8693,-34.3111,Uruguay,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus chilensis,-67.6,-16.3,Bolivia,South America,Bolivian Yungas,Neotropic
Tylospilus,Tylospilus chilensis,-69.54,-23.55,Chile,South America,Atacama desert,Neotropic
Tylospilus,Tylospilus cloelia,-53.2,3.62,French Guiana,South America,Guianan lowland moist forests,Neotropic
Tylospilus,Tylospilus cloelia,-97,18.9,México,North America,Petén-Veracruz moist forests,Neotropic
Tylospilus,Tylospilus cloelia,-96.91,19.53,México,North America,Veracruz moist forests,Neotropic
Tylospilus,Tylospilus cloelia,-98.23,21.36,México,North America,Veracruz moist forests,Neotropic
Tylospilus,Tylospilus cloelia,-98.78,21.24,México,North America,Veracruz moist forests,Neotropic
Tylospilus,Tylospilus cloelia,-40.86,-18.69,Brazil,South America,Bahia interior forests,Neotropic
Tylospilus,Tylospilus cloelia,-43.38,-22.85,Brazil,South America,Serra do Mar coastal forests,Neotropic
Tylospilus,Tylospilus cloelia,-52.61,-27.1,Brazil,South America,Alto Paraná Atlantic forests,Neotropic
Tylospilus,Tylospilus cloelia,-47.7,-15.58,Brazil,South America,Cerrado,Neotropic
Tylospilus,Tylospilus cloelia,-51.21,-30.03,Brazil,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus cloelia,-64.0846,-38.0816,Argentina,South America,Espinal,Neotropic
Tylospilus,Tylospilus cloelia,-65.01,-0.41,Brazil,South America,Negro-Branco moist forests,Neotropic
Tylospilus,Tylospilus cloelia,-57.55,-30.2,Brazil,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus cloelia,-43.96,-19.87,Brazil,South America,Bahia interior forests,Neotropic
Tylospilus,Tylospilus cloelia,-48.49,-1.45,Brazil,South America,Tocantins/Pindare moist forests,Neotropic
Tylospilus,Tylospilus cloelia,-52.41,-27.16,Brazil,South America,Alto Paraná Atlantic forests,Neotropic
Tylospilus,Tylospilus cloelia,-58.44,-3.12,Brazil,South America,Monte Alegre várzea,Neotropic
Tylospilus,Tylospilus cloelia,-53.81,-29.68,Brazil,South America,Alto Paraná Atlantic forests,Neotropic
Tylospilus,Tylospilus cloelia,-96.96,19.14,México,North America,Oaxacan montane forests,Neotropic
Tylospilus,Tylospilus distans,-62.68,-39.5,Argentina,South America,Espinal,Neotropic
Tylospilus,Tylospilus distans,-69.5,-33.66,Argentina,South America,Southern Andean steppe,Neotropic
Tylospilus,Tylospilus distans,-70,-39,Argentina,South America,Low Monte,Neotropic
Tylospilus,Tylospilus distans,-64.09,-38.99,Argentina,South America,Espinal,Neotropic
Tylospilus,Tylospilus distans,-63.89,-27.92,Argentina,South America,Dry Chaco,Neotropic
Tylospilus,Tylospilus distans,-70.64,-33.45,Chile,South America,Chilean Matorral,Neotropic
Tylospilus,Tylospilus distans,-71.6116,-33.0572,Chile,South America,Chilean Matorral,Neotropic
Tylospilus,Tylospilus distans,-43.21,-22.95,Brazil,South America,Serra do Mar coastal forests,Neotropic
Tylospilus,Tylospilus gaumeri,-88.9,21.16,México,North America,Yucatán dry forests,Neotropic
Tylospilus,Tylospilus megaspilus,-54.7083,-2.4431,Brazil,South America,Tapajós-Xingu moist forests,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-64.7,-31.56,Argentina,South America,Dry Chaco,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.75,-28.66,Argentina,South America,Humid Chaco,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-65.68,-39.4,Argentina,South America,Low Monte,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-54.95,-34.9,Uruguay,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.25,-34.18,Argentina,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.4332,-34.6158,Argentina,South America,Humid Pampas,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.98,-27.46,Argentina,South America,Humid Chaco,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.02,-31.39,Argentina,South America,Espinal,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-60.76,-31.66,Argentina,South America,Espinal,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-56,-33,Uruguay,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.265,-31.8606,Argentina,South America,Humid Pampas,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-65.6749,-24.9296,Argentina,South America,Southern Andean Yungas,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-60.5149,-31.7473,Argentina,South America,Espinal,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.5484,-33.0081,Argentina,South America,Humid Pampas,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-60.6966,-32.9522,Argentina,South America,Humid Pampas,Neotropic
Tylospilus,Tylospilus nigrobinotatus,-58.2509,-34.1826,Argentina,South America,Uruguayan savanna,Neotropic
Tylospilus,Tylospilus peruvianus,-74.07,2,Colombia,South America,Caqueta moist forests,Neotropic
Tylospilus,Tylospilus peruvianus,-52.1358,4.3192,French Guiana,South America,Guianan lowland moist forests,Neotropic
Tylospilus,Tylospilus peruvianus,-52.4,4.71,French Guiana,South America,Guianan lowland moist forests,Neotropic
